year,state_norm,district_norm,metric,value,state,district
2020,haryana,charkhi dadri,ipc,1064.0,Haryana,Charkhi Dadri
2020,haryana,charkhi dadri,sll,475.0,Haryana,Charkhi Dadri
2020,haryana,charkhi dadri,women,205.0,Haryana,Charkhi Dadri
2020,haryana,faridabad,children,746.0,Haryana,Faridabad
2020,haryana,faridabad,cyber,47.0,Haryana,Faridabad
2020,haryana,faridabad,ipc,9771.0,Haryana,Faridabad
2020,haryana,faridabad,sll,2853.0,Haryana,Faridabad
2020,haryana,faridabad,women,1303.0,Haryana,Faridabad
2020,haryana,fatehabad,children,192.0,Haryana,Fatehabad
2020,haryana,fatehabad,cyber,10.0,Haryana,Fatehabad
2020,haryana,fatehabad,ipc,2638.0,Haryana,Fatehabad
2020,haryana,fatehabad,sll,855.0,Haryana,Fatehabad
2020,haryana,fatehabad,women,320.0,Haryana,Fatehabad
2020,haryana,grp,children,13.0,Haryana,GRP
2020,haryana,grp,cyber,0.0,Haryana,GRP
2020,haryana,grp,ipc,919.0,Haryana,GRP
2020,haryana,grp,sll,318.0,Haryana,GRP
2020,haryana,grp,women,16.0,Haryana,GRP
2020,haryana,gurugram,children,584.0,Haryana,Gurugram
2020,haryana,gurugram,cyber,119.0,Haryana,Gurugram
2020,haryana,gurugram,ipc,13161.0,Haryana,Gurugram
2020,haryana,gurugram,sll,2404.0,Haryana,Gurugram
2020,haryana,gurugram,women,1324.0,Haryana,Gurugram
2020,haryana,hansi,children,119.0,Haryana,Hansi
2020,haryana,hansi,cyber,15.0,Haryana,Hansi
2020,haryana,hansi,ipc,2042.0,Haryana,Hansi
2020,haryana,hansi,sll,584.0,Haryana,Hansi
2020,haryana,hansi,women,271.0,Haryana,Hansi
2020,haryana,hissar,children,305.0,Haryana,Hissar
2020,haryana,hissar,cyber,50.0,Haryana,Hissar
2020,haryana,hissar,ipc,6281.0,Haryana,Hissar
2020,haryana,hissar,sll,1161.0,Haryana,Hissar
2020,haryana,hissar,women,990.0,Haryana,Hissar
2020,haryana,irrigation power,children,0.0,Haryana,Irrigation & Power
2020,haryana,irrigation power,cyber,0.0,Haryana,Irrigation & Power
2020,haryana,irrigation power,ipc,828.0,Haryana,Irrigation & Power
2020,haryana,irrigation power,sll,65149.0,Haryana,Irrigation & Power
2020,haryana,irrigation power,women,0.0,Haryana,Irrigation & Power
2020,haryana,jhajjar,children,151.0,Haryana,Jhajjar
2020,haryana,jhajjar,cyber,16.0,Haryana,Jhajjar
2020,haryana,jhajjar,ipc,4618.0,Haryana,Jhajjar
2020,haryana,jhajjar,sll,994.0,Haryana,Jhajjar
2020,haryana,jhajjar,women,853.0,Haryana,Jhajjar
2020,haryana,jind,children,190.0,Haryana,Jind
2020,haryana,jind,cyber,32.0,Haryana,Jind
2020,haryana,jind,ipc,3860.0,Haryana,Jind
2020,haryana,jind,sll,1075.0,Haryana,Jind
2020,haryana,jind,women,532.0,Haryana,Jind
2020,haryana,kaithal,children,153.0,Haryana,Kaithal
2020,haryana,kaithal,cyber,30.0,Haryana,Kaithal
2020,haryana,kaithal,ipc,3349.0,Haryana,Kaithal
2020,haryana,kaithal,sll,1438.0,Haryana,Kaithal
2020,haryana,kaithal,women,566.0,Haryana,Kaithal
2020,haryana,karnal,children,424.0,Haryana,Karnal
2020,haryana,karnal,cyber,29.0,Haryana,Karnal
2020,haryana,karnal,ipc,7553.0,Haryana,Karnal
2020,haryana,karnal,sll,2722.0,Haryana,Karnal
2020,haryana,karnal,women,1118.0,Haryana,Karnal
2020,haryana,kurukshetra,children,181.0,Haryana,Kurukshetra
2020,haryana,kurukshetra,cyber,12.0,Haryana,Kurukshetra
2020,haryana,kurukshetra,ipc,4584.0,Haryana,Kurukshetra
2020,haryana,kurukshetra,sll,1092.0,Haryana,Kurukshetra
2020,haryana,kurukshetra,women,815.0,Haryana,Kurukshetra
2020,haryana,mahendergarh,children,75.0,Haryana,Mahendergarh
2020,haryana,mahendergarh,cyber,14.0,Haryana,Mahendergarh
2020,haryana,mahendergarh,ipc,3242.0,Haryana,Mahendergarh
2020,haryana,mahendergarh,sll,519.0,Haryana,Mahendergarh
2020,haryana,mahendergarh,women,364.0,Haryana,Mahendergarh
2020,haryana,nuh,children,121.0,Haryana,Nuh
2020,haryana,nuh,cyber,8.0,Haryana,Nuh
2020,haryana,nuh,ipc,2810.0,Haryana,Nuh
2020,haryana,nuh,sll,658.0,Haryana,Nuh
2020,haryana,nuh,women,386.0,Haryana,Nuh
2020,haryana,palwal,children,179.0,Haryana,Palwal
2020,haryana,palwal,cyber,91.0,Haryana,Palwal
2020,haryana,palwal,ipc,4380.0,Haryana,Palwal
2020,haryana,palwal,sll,897.0,Haryana,Palwal
2020,haryana,palwal,women,603.0,Haryana,Palwal
2020,haryana,panchkula,children,195.0,Haryana,Panchkula
2020,haryana,panchkula,cyber,14.0,Haryana,Panchkula
2020,haryana,panchkula,ipc,2355.0,Haryana,Panchkula
2020,haryana,panchkula,sll,601.0,Haryana,Panchkula
2020,haryana,panchkula,women,377.0,Haryana,Panchkula
2020,haryana,panipat,children,601.0,Haryana,Panipat
2020,haryana,panipat,cyber,29.0,Haryana,Panipat
2020,haryana,panipat,ipc,6969.0,Haryana,Panipat
2020,haryana,panipat,sll,968.0,Haryana,Panipat
2020,haryana,panipat,women,1331.0,Haryana,Panipat
2020,haryana,rewari,children,127.0,Haryana,Rewari
2020,haryana,rewari,cyber,10.0,Haryana,Rewari
2020,haryana,rewari,ipc,3738.0,Haryana,Rewari
2020,haryana,rewari,sll,661.0,Haryana,Rewari
2020,haryana,rewari,women,474.0,Haryana,Rewari
2020,haryana,rohtak,children,290.0,Haryana,Rohtak
2020,haryana,rohtak,cyber,23.0,Haryana,Rohtak
2020,haryana,rohtak,ipc,6028.0,Haryana,Rohtak
2020,haryana,rohtak,sll,1591.0,Haryana,Rohtak
2020,haryana,rohtak,women,815.0,Haryana,Rohtak
2020,haryana,sirsa,children,153.0,Haryana,Sirsa
2020,haryana,sirsa,cyber,1.0,Haryana,Sirsa
2020,haryana,sirsa,ipc,4010.0,Haryana,Sirsa
2020,haryana,sirsa,sll,1296.0,Haryana,Sirsa
2020,haryana,sirsa,women,579.0,Haryana,Sirsa
2020,haryana,sonipat,children,154.0,Haryana,Sonipat
2020,haryana,sonipat,cyber,11.0,Haryana,Sonipat
2020,haryana,sonipat,ipc,5899.0,Haryana,Sonipat
2020,haryana,sonipat,sll,1809.0,Haryana,Sonipat
2020,haryana,sonipat,women,1060.0,Haryana,Sonipat
2020,haryana,total districts,children,5700.0,Haryana,Total Districts
2020,haryana,total districts,cyber,622.0,Haryana,Total Districts
2020,haryana,total districts,ipc,112720.0,Haryana,Total Districts
2020,haryana,total districts,sll,93711.0,Haryana,Total Districts
2020,haryana,total districts,women,16658.0,Haryana,Total Districts
2020,haryana,yamunanagar,children,278.0,Haryana,Yamunanagar
2020,haryana,yamunanagar,cyber,34.0,Haryana,Yamunanagar
2020,haryana,yamunanagar,ipc,5045.0,Haryana,Yamunanagar
2020,haryana,yamunanagar,sll,1371.0,Haryana,Yamunanagar
2020,haryana,yamunanagar,women,929.0,Haryana,Yamunanagar
2020,himachal pradesh,baddi,children,62.0,Himachal Pradesh,Baddi
2020,himachal pradesh,baddi,cyber,5.0,Himachal Pradesh,Baddi
2020,himachal pradesh,baddi,ipc,734.0,Himachal Pradesh,Baddi
2020,himachal pradesh,baddi,sll,317.0,Himachal Pradesh,Baddi
2020,himachal pradesh,baddi,women,109.0,Himachal Pradesh,Baddi
2020,himachal pradesh,bilaspur,children,40.0,Himachal Pradesh,Bilaspur
2020,himachal pradesh,bilaspur,cyber,1.0,Himachal Pradesh,Bilaspur
2020,himachal pradesh,bilaspur,ipc,1022.0,Himachal Pradesh,Bilaspur
2020,himachal pradesh,bilaspur,sll,327.0,Himachal Pradesh,Bilaspur
2020,himachal pradesh,bilaspur,women,107.0,Himachal Pradesh,Bilaspur
2020,himachal pradesh,chamba,children,38.0,Himachal Pradesh,Chamba
2020,himachal pradesh,chamba,cyber,1.0,Himachal Pradesh,Chamba
2020,himachal pradesh,chamba,ipc,726.0,Himachal Pradesh,Chamba
2020,himachal pradesh,chamba,sll,519.0,Himachal Pradesh,Chamba
2020,himachal pradesh,chamba,women,111.0,Himachal Pradesh,Chamba
2020,himachal pradesh,cid,children,0.0,Himachal Pradesh,CID
2020,himachal pradesh,cid,cyber,0.0,Himachal Pradesh,CID
2020,himachal pradesh,cid,ipc,26.0,Himachal Pradesh,CID
2020,himachal pradesh,cid,sll,6.0,Himachal Pradesh,CID
2020,himachal pradesh,cid,women,0.0,Himachal Pradesh,CID
2020,himachal pradesh,cyber,children,0.0,Himachal Pradesh,Cyber
2020,himachal pradesh,cyber,cyber,4.0,Himachal Pradesh,Cyber
2020,himachal pradesh,cyber,ipc,1.0,Himachal Pradesh,Cyber
2020,himachal pradesh,cyber,sll,4.0,Himachal Pradesh,Cyber
2020,himachal pradesh,cyber,women,0.0,Himachal Pradesh,Cyber
2020,himachal pradesh,grp,children,0.0,Himachal Pradesh,GRP
2020,himachal pradesh,grp,cyber,0.0,Himachal Pradesh,GRP
2020,himachal pradesh,grp,ipc,13.0,Himachal Pradesh,GRP
2020,himachal pradesh,grp,sll,1.0,Himachal Pradesh,GRP
2020,himachal pradesh,grp,women,0.0,Himachal Pradesh,GRP
2020,himachal pradesh,hamirpur,children,36.0,Himachal Pradesh,Hamirpur
2020,himachal pradesh,hamirpur,cyber,2.0,Himachal Pradesh,Hamirpur
2020,himachal pradesh,hamirpur,ipc,686.0,Himachal Pradesh,Hamirpur
2020,himachal pradesh,hamirpur,sll,215.0,Himachal Pradesh,Hamirpur
2020,himachal pradesh,hamirpur,women,115.0,Himachal Pradesh,Hamirpur
2020,himachal pradesh,kangra,children,101.0,Himachal Pradesh,Kangra
2020,himachal pradesh,kangra,cyber,5.0,Himachal Pradesh,Kangra
2020,himachal pradesh,kangra,ipc,2470.0,Himachal Pradesh,Kangra
2020,himachal pradesh,kangra,sll,920.0,Himachal Pradesh,Kangra
2020,himachal pradesh,kangra,women,262.0,Himachal Pradesh,Kangra
2020,himachal pradesh,kinnaur,children,18.0,Himachal Pradesh,Kinnaur
2020,himachal pradesh,kinnaur,cyber,0.0,Himachal Pradesh,Kinnaur
2020,himachal pradesh,kinnaur,ipc,257.0,Himachal Pradesh,Kinnaur
2020,himachal pradesh,kinnaur,sll,214.0,Himachal Pradesh,Kinnaur
2020,himachal pradesh,kinnaur,women,17.0,Himachal Pradesh,Kinnaur
2020,himachal pradesh,kullu,children,40.0,Himachal Pradesh,Kullu
2020,himachal pradesh,kullu,cyber,18.0,Himachal Pradesh,Kullu
2020,himachal pradesh,kullu,ipc,819.0,Himachal Pradesh,Kullu
2020,himachal pradesh,kullu,sll,594.0,Himachal Pradesh,Kullu
2020,himachal pradesh,kullu,women,80.0,Himachal Pradesh,Kullu
2020,himachal pradesh,lahaul spiti,children,4.0,Himachal Pradesh,Lahaul & Spiti
2020,himachal pradesh,lahaul spiti,cyber,0.0,Himachal Pradesh,Lahaul & Spiti
2020,himachal pradesh,lahaul spiti,ipc,80.0,Himachal Pradesh,Lahaul & Spiti
2020,himachal pradesh,lahaul spiti,sll,50.0,Himachal Pradesh,Lahaul & Spiti
2020,himachal pradesh,lahaul spiti,women,4.0,Himachal Pradesh,Lahaul & Spiti
2020,himachal pradesh,mandi,children,105.0,Himachal Pradesh,Mandi
2020,himachal pradesh,mandi,cyber,7.0,Himachal Pradesh,Mandi
2020,himachal pradesh,mandi,ipc,1789.0,Himachal Pradesh,Mandi
2020,himachal pradesh,mandi,sll,778.0,Himachal Pradesh,Mandi
2020,himachal pradesh,mandi,women,259.0,Himachal Pradesh,Mandi
2020,himachal pradesh,shimla,children,111.0,Himachal Pradesh,Shimla
2020,himachal pradesh,shimla,cyber,4.0,Himachal Pradesh,Shimla
2020,himachal pradesh,shimla,ipc,1994.0,Himachal Pradesh,Shimla
2020,himachal pradesh,shimla,sll,627.0,Himachal Pradesh,Shimla
2020,himachal pradesh,shimla,women,190.0,Himachal Pradesh,Shimla
2020,himachal pradesh,sirmaur,children,87.0,Himachal Pradesh,Sirmaur
2020,himachal pradesh,sirmaur,cyber,15.0,Himachal Pradesh,Sirmaur
2020,himachal pradesh,sirmaur,ipc,944.0,Himachal Pradesh,Sirmaur
2020,himachal pradesh,sirmaur,sll,392.0,Himachal Pradesh,Sirmaur
2020,himachal pradesh,sirmaur,women,171.0,Himachal Pradesh,Sirmaur
2020,himachal pradesh,solan,children,49.0,Himachal Pradesh,Solan
2020,himachal pradesh,solan,cyber,4.0,Himachal Pradesh,Solan
2020,himachal pradesh,solan,ipc,705.0,Himachal Pradesh,Solan
2020,himachal pradesh,solan,sll,248.0,Himachal Pradesh,Solan
2020,himachal pradesh,solan,women,97.0,Himachal Pradesh,Solan
2020,himachal pradesh,total districts,children,740.0,Himachal Pradesh,Total Districts
2020,himachal pradesh,total districts,cyber,70.0,Himachal Pradesh,Total Districts
2020,himachal pradesh,total districts,ipc,13041.0,Himachal Pradesh,Total Districts
2020,himachal pradesh,total districts,sll,5792.0,Himachal Pradesh,Total Districts
2020,himachal pradesh,total districts,women,1599.0,Himachal Pradesh,Total Districts
2020,himachal pradesh,una,children,49.0,Himachal Pradesh,Una
2020,himachal pradesh,una,cyber,4.0,Himachal Pradesh,Una
2020,himachal pradesh,una,ipc,775.0,Himachal Pradesh,Una
2020,himachal pradesh,una,sll,580.0,Himachal Pradesh,Una
2020,himachal pradesh,una,women,77.0,Himachal Pradesh,Una
2020,jammu kashmir,anantnag,children,54.0,Jammu & Kashmir,Anantnag
2020,jammu kashmir,anantnag,cyber,3.0,Jammu & Kashmir,Anantnag
2020,jammu kashmir,anantnag,ipc,1629.0,Jammu & Kashmir,Anantnag
2020,jammu kashmir,anantnag,sll,357.0,Jammu & Kashmir,Anantnag
2020,jammu kashmir,anantnag,women,218.0,Jammu & Kashmir,Anantnag
2020,jammu kashmir,anti narcotic task force jammu,children,0.0,Jammu & Kashmir,Anti Narcotic Task Force Jammu
2020,jammu kashmir,anti narcotic task force jammu,cyber,0.0,Jammu & Kashmir,Anti Narcotic Task Force Jammu
2020,jammu kashmir,anti narcotic task force jammu,ipc,0.0,Jammu & Kashmir,Anti Narcotic Task Force Jammu
2020,jammu kashmir,anti narcotic task force jammu,sll,14.0,Jammu & Kashmir,Anti Narcotic Task Force Jammu
2020,jammu kashmir,anti narcotic task force jammu,women,0.0,Jammu & Kashmir,Anti Narcotic Task Force Jammu
2020,jammu kashmir,awantipora,children,11.0,Jammu & Kashmir,Awantipora
2020,jammu kashmir,awantipora,cyber,0.0,Jammu & Kashmir,Awantipora
2020,jammu kashmir,awantipora,ipc,479.0,Jammu & Kashmir,Awantipora
2020,jammu kashmir,awantipora,sll,131.0,Jammu & Kashmir,Awantipora
2020,jammu kashmir,awantipora,women,79.0,Jammu & Kashmir,Awantipora
2020,jammu kashmir,bandipora,children,12.0,Jammu & Kashmir,Bandipora
2020,jammu kashmir,bandipora,cyber,0.0,Jammu & Kashmir,Bandipora
2020,jammu kashmir,bandipora,ipc,454.0,Jammu & Kashmir,Bandipora
2020,jammu kashmir,bandipora,sll,101.0,Jammu & Kashmir,Bandipora
2020,jammu kashmir,bandipora,women,103.0,Jammu & Kashmir,Bandipora
2020,jammu kashmir,baramulla,children,40.0,Jammu & Kashmir,Baramulla
2020,jammu kashmir,baramulla,cyber,5.0,Jammu & Kashmir,Baramulla
2020,jammu kashmir,baramulla,ipc,1310.0,Jammu & Kashmir,Baramulla
2020,jammu kashmir,baramulla,sll,169.0,Jammu & Kashmir,Baramulla
2020,jammu kashmir,baramulla,women,239.0,Jammu & Kashmir,Baramulla
2020,jammu kashmir,budgam,children,31.0,Jammu & Kashmir,Budgam
2020,jammu kashmir,budgam,cyber,3.0,Jammu & Kashmir,Budgam
2020,jammu kashmir,budgam,ipc,1359.0,Jammu & Kashmir,Budgam
2020,jammu kashmir,budgam,sll,137.0,Jammu & Kashmir,Budgam
2020,jammu kashmir,budgam,women,353.0,Jammu & Kashmir,Budgam
2020,jammu kashmir,crime jammu,children,0.0,Jammu & Kashmir,Crime Jammu
2020,jammu kashmir,crime jammu,cyber,10.0,Jammu & Kashmir,Crime Jammu
2020,jammu kashmir,crime jammu,ipc,33.0,Jammu & Kashmir,Crime Jammu
2020,jammu kashmir,crime jammu,sll,11.0,Jammu & Kashmir,Crime Jammu
2020,jammu kashmir,crime jammu,women,0.0,Jammu & Kashmir,Crime Jammu
2020,jammu kashmir,crime srinagar,children,0.0,Jammu & Kashmir,Crime Srinagar
2020,jammu kashmir,crime srinagar,cyber,9.0,Jammu & Kashmir,Crime Srinagar
2020,jammu kashmir,crime srinagar,ipc,43.0,Jammu & Kashmir,Crime Srinagar
2020,jammu kashmir,crime srinagar,sll,34.0,Jammu & Kashmir,Crime Srinagar
2020,jammu kashmir,crime srinagar,women,0.0,Jammu & Kashmir,Crime Srinagar
2020,jammu kashmir,cyber crime jammu,children,2.0,Jammu & Kashmir,Cyber Crime Jammu
2020,jammu kashmir,cyber crime jammu,cyber,39.0,Jammu & Kashmir,Cyber Crime Jammu
2020,jammu kashmir,cyber crime jammu,ipc,0.0,Jammu & Kashmir,Cyber Crime Jammu
2020,jammu kashmir,cyber crime jammu,sll,39.0,Jammu & Kashmir,Cyber Crime Jammu
2020,jammu kashmir,cyber crime jammu,women,3.0,Jammu & Kashmir,Cyber Crime Jammu
2020,jammu kashmir,cyber crime kashmir,children,1.0,Jammu & Kashmir,Cyber Crime Kashmir
2020,jammu kashmir,cyber crime kashmir,cyber,27.0,Jammu & Kashmir,Cyber Crime Kashmir
2020,jammu kashmir,cyber crime kashmir,ipc,0.0,Jammu & Kashmir,Cyber Crime Kashmir
2020,jammu kashmir,cyber crime kashmir,sll,27.0,Jammu & Kashmir,Cyber Crime Kashmir
2020,jammu kashmir,cyber crime kashmir,women,2.0,Jammu & Kashmir,Cyber Crime Kashmir
2020,jammu kashmir,doda,children,11.0,Jammu & Kashmir,Doda
2020,jammu kashmir,doda,cyber,1.0,Jammu & Kashmir,Doda
2020,jammu kashmir,doda,ipc,697.0,Jammu & Kashmir,Doda
2020,jammu kashmir,doda,sll,74.0,Jammu & Kashmir,Doda
2020,jammu kashmir,doda,women,119.0,Jammu & Kashmir,Doda
2020,jammu kashmir,ganderbal,children,33.0,Jammu & Kashmir,Ganderbal
2020,jammu kashmir,ganderbal,cyber,4.0,Jammu & Kashmir,Ganderbal
2020,jammu kashmir,ganderbal,ipc,594.0,Jammu & Kashmir,Ganderbal
2020,jammu kashmir,ganderbal,sll,74.0,Jammu & Kashmir,Ganderbal
2020,jammu kashmir,ganderbal,women,126.0,Jammu & Kashmir,Ganderbal
2020,jammu kashmir,handwara,children,30.0,Jammu & Kashmir,Handwara
2020,jammu kashmir,handwara,cyber,1.0,Jammu & Kashmir,Handwara
2020,jammu kashmir,handwara,ipc,589.0,Jammu & Kashmir,Handwara
2020,jammu kashmir,handwara,sll,59.0,Jammu & Kashmir,Handwara
2020,jammu kashmir,handwara,women,73.0,Jammu & Kashmir,Handwara
2020,jammu kashmir,jammu,children,138.0,Jammu & Kashmir,Jammu
2020,jammu kashmir,jammu,cyber,8.0,Jammu & Kashmir,Jammu
2020,jammu kashmir,jammu,ipc,4489.0,Jammu & Kashmir,Jammu
2020,jammu kashmir,jammu,sll,530.0,Jammu & Kashmir,Jammu
2020,jammu kashmir,jammu,women,433.0,Jammu & Kashmir,Jammu
2020,jammu kashmir,kathua,children,49.0,Jammu & Kashmir,Kathua
2020,jammu kashmir,kathua,cyber,6.0,Jammu & Kashmir,Kathua
2020,jammu kashmir,kathua,ipc,1226.0,Jammu & Kashmir,Kathua
2020,jammu kashmir,kathua,sll,270.0,Jammu & Kashmir,Kathua
2020,jammu kashmir,kathua,women,108.0,Jammu & Kashmir,Kathua
2020,jammu kashmir,kishtwar,children,16.0,Jammu & Kashmir,Kishtwar
2020,jammu kashmir,kishtwar,cyber,9.0,Jammu & Kashmir,Kishtwar
2020,jammu kashmir,kishtwar,ipc,378.0,Jammu & Kashmir,Kishtwar
2020,jammu kashmir,kishtwar,sll,67.0,Jammu & Kashmir,Kishtwar
2020,jammu kashmir,kishtwar,women,50.0,Jammu & Kashmir,Kishtwar
2020,jammu kashmir,kulgam,children,10.0,Jammu & Kashmir,Kulgam
2020,jammu kashmir,kulgam,cyber,0.0,Jammu & Kashmir,Kulgam
2020,jammu kashmir,kulgam,ipc,970.0,Jammu & Kashmir,Kulgam
2020,jammu kashmir,kulgam,sll,194.0,Jammu & Kashmir,Kulgam
2020,jammu kashmir,kulgam,women,278.0,Jammu & Kashmir,Kulgam
2020,jammu kashmir,kupwara,children,15.0,Jammu & Kashmir,Kupwara
2020,jammu kashmir,kupwara,cyber,0.0,Jammu & Kashmir,Kupwara
2020,jammu kashmir,kupwara,ipc,925.0,Jammu & Kashmir,Kupwara
2020,jammu kashmir,kupwara,sll,118.0,Jammu & Kashmir,Kupwara
2020,jammu kashmir,kupwara,women,265.0,Jammu & Kashmir,Kupwara
2020,jammu kashmir,poonch,children,55.0,Jammu & Kashmir,Poonch
2020,jammu kashmir,poonch,cyber,5.0,Jammu & Kashmir,Poonch
2020,jammu kashmir,poonch,ipc,1425.0,Jammu & Kashmir,Poonch
2020,jammu kashmir,poonch,sll,93.0,Jammu & Kashmir,Poonch
2020,jammu kashmir,poonch,women,154.0,Jammu & Kashmir,Poonch
2020,jammu kashmir,pulwama,children,21.0,Jammu & Kashmir,Pulwama
2020,jammu kashmir,pulwama,cyber,0.0,Jammu & Kashmir,Pulwama
2020,jammu kashmir,pulwama,ipc,662.0,Jammu & Kashmir,Pulwama
2020,jammu kashmir,pulwama,sll,205.0,Jammu & Kashmir,Pulwama
2020,jammu kashmir,pulwama,women,98.0,Jammu & Kashmir,Pulwama
2020,jammu kashmir,railways jammu,children,0.0,Jammu & Kashmir,Railways Jammu
2020,jammu kashmir,railways jammu,cyber,0.0,Jammu & Kashmir,Railways Jammu
2020,jammu kashmir,railways jammu,ipc,5.0,Jammu & Kashmir,Railways Jammu
2020,jammu kashmir,railways jammu,sll,5.0,Jammu & Kashmir,Railways Jammu
2020,jammu kashmir,railways jammu,women,0.0,Jammu & Kashmir,Railways Jammu
2020,jammu kashmir,railways kashmir,children,0.0,Jammu & Kashmir,Railways Kashmir
2020,jammu kashmir,railways kashmir,cyber,0.0,Jammu & Kashmir,Railways Kashmir
2020,jammu kashmir,railways kashmir,ipc,8.0,Jammu & Kashmir,Railways Kashmir
2020,jammu kashmir,railways kashmir,sll,1.0,Jammu & Kashmir,Railways Kashmir
2020,jammu kashmir,railways kashmir,women,0.0,Jammu & Kashmir,Railways Kashmir
2020,jammu kashmir,railways katra,children,0.0,Jammu & Kashmir,Railways Katra
2020,jammu kashmir,railways katra,cyber,0.0,Jammu & Kashmir,Railways Katra
2020,jammu kashmir,railways katra,ipc,7.0,Jammu & Kashmir,Railways Katra
2020,jammu kashmir,railways katra,sll,1.0,Jammu & Kashmir,Railways Katra
2020,jammu kashmir,railways katra,women,0.0,Jammu & Kashmir,Railways Katra
2020,jammu kashmir,rajouri,children,52.0,Jammu & Kashmir,Rajouri
2020,jammu kashmir,rajouri,cyber,9.0,Jammu & Kashmir,Rajouri
2020,jammu kashmir,rajouri,ipc,1936.0,Jammu & Kashmir,Rajouri
2020,jammu kashmir,rajouri,sll,370.0,Jammu & Kashmir,Rajouri
2020,jammu kashmir,rajouri,women,219.0,Jammu & Kashmir,Rajouri
2020,jammu kashmir,ramban,children,19.0,Jammu & Kashmir,Ramban
2020,jammu kashmir,ramban,cyber,7.0,Jammu & Kashmir,Ramban
2020,jammu kashmir,ramban,ipc,873.0,Jammu & Kashmir,Ramban
2020,jammu kashmir,ramban,sll,148.0,Jammu & Kashmir,Ramban
2020,jammu kashmir,ramban,women,85.0,Jammu & Kashmir,Ramban
2020,jammu kashmir,reasi,children,35.0,Jammu & Kashmir,Reasi
2020,jammu kashmir,reasi,cyber,2.0,Jammu & Kashmir,Reasi
2020,jammu kashmir,reasi,ipc,720.0,Jammu & Kashmir,Reasi
2020,jammu kashmir,reasi,sll,215.0,Jammu & Kashmir,Reasi
2020,jammu kashmir,reasi,women,65.0,Jammu & Kashmir,Reasi
2020,jammu kashmir,samba,children,29.0,Jammu & Kashmir,Samba
2020,jammu kashmir,samba,cyber,0.0,Jammu & Kashmir,Samba
2020,jammu kashmir,samba,ipc,1121.0,Jammu & Kashmir,Samba
2020,jammu kashmir,samba,sll,104.0,Jammu & Kashmir,Samba
2020,jammu kashmir,samba,women,54.0,Jammu & Kashmir,Samba
2020,jammu kashmir,shopian,children,21.0,Jammu & Kashmir,Shopian
2020,jammu kashmir,shopian,cyber,0.0,Jammu & Kashmir,Shopian
2020,jammu kashmir,shopian,ipc,655.0,Jammu & Kashmir,Shopian
2020,jammu kashmir,shopian,sll,106.0,Jammu & Kashmir,Shopian
2020,jammu kashmir,shopian,women,116.0,Jammu & Kashmir,Shopian
2020,jammu kashmir,sopore,children,35.0,Jammu & Kashmir,Sopore
2020,jammu kashmir,sopore,cyber,2.0,Jammu & Kashmir,Sopore
2020,jammu kashmir,sopore,ipc,752.0,Jammu & Kashmir,Sopore
2020,jammu kashmir,sopore,sll,93.0,Jammu & Kashmir,Sopore
2020,jammu kashmir,sopore,women,185.0,Jammu & Kashmir,Sopore
2020,jammu kashmir,srinagar,children,81.0,Jammu & Kashmir,Srinagar
2020,jammu kashmir,srinagar,cyber,4.0,Jammu & Kashmir,Srinagar
2020,jammu kashmir,srinagar,ipc,2833.0,Jammu & Kashmir,Srinagar
2020,jammu kashmir,srinagar,sll,288.0,Jammu & Kashmir,Srinagar
2020,jammu kashmir,srinagar,women,367.0,Jammu & Kashmir,Srinagar
2020,jammu kashmir,total districts,children,845.0,Jammu & Kashmir,Total Districts
2020,jammu kashmir,total districts,cyber,154.0,Jammu & Kashmir,Total Districts
2020,jammu kashmir,total districts,ipc,27447.0,Jammu & Kashmir,Total Districts
2020,jammu kashmir,total districts,sll,4228.0,Jammu & Kashmir,Total Districts
2020,jammu kashmir,total districts,women,3937.0,Jammu & Kashmir,Total Districts
2020,jammu kashmir,udhampur,children,44.0,Jammu & Kashmir,Udhampur
